지역,자치단체,회계,세부사업명,계,국비,시도비,시군구비,기타,지출액,집행잔액,분야,세부분야,연도
서울,본청,일반회계,(가칭) 송현동 빛축제,1792000000,0,1792000000,0,0,1788369570,3630430,문화및관광,관광,2023
서울,본청,일반회계,(가칭)이순신 장군 기념관 건립,100000000,0,100000000,0,0,10000000,90000000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,2023 세계잼버리 비상대피 후 지자체 비용보전,115497000,115497000,0,0,0,115496720,280,문화및관광,관광,2023
서울,본청,일반회계,2023년 관광특구 활성화 지원(문체부),250000000,250000000,0,0,0,250000000,0,문화및관광,관광,2023
서울,본청,일반회계,DDP 시설개보수 및 콘텐츠공간 리뉴얼,2810000000,0,2810000000,0,0,2810000000,0,문화및관광,문화및관광일반,2023
서울,본청,일반회계,MICE 유치 및 개최 지원,4261000000,0,4261000000,0,0,3890455170,370544830,문화및관광,관광,2023
서울,본청,일반회계,고택 종갓집 활용,35000000,20000000,15000000,0,0,35000000,0,문화및관광,문화재,2023
서울,본청,일반회계,공공디자인 발굴 및 표준화,535280000,0,535280000,0,0,326798000,208482000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,공공미술위원회 운영,40000000,0,40000000,0,0,36228750,3771250,문화및관광,문화및관광일반,2023
서울,본청,일반회계,공공미술작품 유지관리,525900000,0,525900000,0,0,406362400,119537600,문화및관광,문화및관광일반,2023
서울,본청,일반회계,공공시설물 표준디자인 개발,240000000,0,240000000,0,0,228024500,11975500,문화및관광,문화및관광일반,2023
서울,본청,일반회계,공원 환경보호를 위한 행동유도 안내사인 디자인,350000000,0,350000000,0,0,226620000,123380000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,공중화장실 유니버설디자인 적용,134000000,0,134000000,0,0,124000000,10000000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,관광스타트업 육성 지원,1380000000,0,1380000000,0,0,1380000000,0,문화및관광,관광,2023
서울,본청,일반회계,관광취약계층 대상 여행활동지원,822000000,0,822000000,0,0,800000000,22000000,문화및관광,관광,2023
서울,본청,일반회계,관광특구 활성화 및 환대분위기 조성,1471700000,0,1471700000,0,0,1470200000,1500000,문화및관광,관광,2023
서울,본청,일반회계,국가무형문화재 전승공동체 활성화 지원,137625000,91750000,45875000,0,0,137625000,0,문화및관광,문화재,2023
서울,본청,일반회계,국가지정문화재 방범·방재시설 구축,12000000,6000000,6000000,0,0,10711000,1289000,문화및관광,문화재,2023
서울,본청,일반회계,국가지정문화재 방범·방재시설 유지관리,231000000,161700000,69300000,0,0,231000000,0,문화및관광,문화재,2023
서울,본청,일반회계,국가지정문화재 보수정비,41697317040,28844089928,12853227112,0,0,38630080520,3067236520,문화및관광,문화재,2023
서울,본청,일반회계,권역별 공공미술 작품구현,1442000000,0,1442000000,0,0,1282162200,159837800,문화및관광,문화및관광일반,2023
서울,본청,일반회계,기증자료 특별전시회 운영,162700000,0,162700000,0,0,162389440,310560,문화및관광,문화재,2023
서울,본청,일반회계,기증자료정리 및 목록발간,51000000,0,51000000,0,0,50597450,402550,문화및관광,문화재,2023
서울,본청,일반회계,남산골 한옥마을 및 전통정원 운영,2219015000,0,2219015000,0,0,2203836600,15178400,문화및관광,문화재,2023
서울,본청,일반회계,남산봉수의식 등 전통문화행사,626300000,0,626300000,0,0,624900000,1400000,문화및관광,문화재,2023
서울,본청,일반회계,다국어 관광안내 표지판 설치(전환사업),195800000,0,195800000,0,0,190697000,5103000,문화및관광,관광,2023
서울,본청,일반회계,덕수궁 왕궁수문장 교대의식 재현,2197464000,0,2197464000,0,0,2084991620,112472380,문화및관광,문화재,2023
서울,본청,일반회계,도시민박업 및 한옥체험업 활성화 지원,526000000,0,526000000,0,0,473907620,52092380,문화및관광,관광,2023
서울,본청,일반회계,디자인 공예문화산업 활성화 지원,50000000,0,50000000,0,0,46783500,3216500,문화및관광,문화및관광일반,2023
서울,본청,일반회계,디자인 스타트업 육성 및 생존력 강화,400000000,0,400000000,0,0,383885200,16114800,문화및관광,문화및관광일반,2023
서울,본청,일반회계,디자인도시 서울,283279000,0,283279000,0,0,276649264,6629736,문화및관광,문화및관광일반,2023
서울,본청,일반회계,디자인산업 육성 및 활성화 기본계획 수립,250000000,0,250000000,0,0,161566360,88433640,문화및관광,문화및관광일반,2023
서울,본청,일반회계,디자인산업 정책자문단 운영,19000000,0,19000000,0,0,12555000,6445000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,디지털 관광안내표지판 운영,100000000,0,100000000,0,0,81644750,18355250,문화및관광,관광,2023
서울,본청,일반회계,몽촌역사관 전시개편,2805000000,0,2805000000,0,0,2568167000,236833000,문화및관광,문화재,2023
서울,본청,일반회계,몽촌토성 위탁관리,1198863000,0,1198863000,0,0,1198863000,0,문화및관광,문화재,2023
서울,본청,일반회계,무형문화재 전수교육관 활성화 사업,142000000,76000000,66000000,0,0,141220000,780000,문화및관광,문화재,2023
서울,본청,일반회계,무형문화재 전수시설 운영,1314015000,0,1314015000,0,0,622063900,691951100,문화및관광,문화재,2023
서울,본청,일반회계,무형문화축제,220000000,0,220000000,0,0,206500000,13500000,문화및관광,문화재,2023
서울,본청,일반회계,문화유적 지표조사 및 보존방안 업데이트,50000000,0,50000000,0,0,0,50000000,문화및관광,문화재,2023
서울,본청,일반회계,문화유적지 표석설치,85000000,0,85000000,0,0,55343700,29656300,문화및관광,문화재,2023
서울,본청,일반회계,문화재 돌봄,975025000,551100000,423925000,0,0,975025000,0,문화및관광,문화재,2023
서울,본청,일반회계,문화재 방범·방재시설 구축,656000000,0,656000000,0,0,654009500,1990500,문화및관광,문화재,2023
서울,본청,일반회계,문화재 방범·방재시설 유지관리,191800000,0,191800000,0,0,182323300,9476700,문화및관광,문화재,2023
서울,본청,일반회계,문화재 실측도면 제작,385000000,0,385000000,0,0,186133200,198866800,문화및관광,문화재,2023
서울,본청,일반회계,문화재 안내판 신설 정비,45800000,22460000,23340000,0,0,45800000,0,문화및관광,문화재,2023
서울,본청,일반회계,문화재 안전경비원 배치,3818000000,0,3818000000,0,0,3472804080,345195920,문화및관광,문화재,2023
서울,본청,일반회계,문화재 정기조사,180000000,0,180000000,0,0,163050000,16950000,문화및관광,문화재,2023
서울,본청,일반회계,문화재 조사 및 문화재위원회 운영,509500000,0,509500000,0,0,507150000,2350000,문화및관광,문화재,2023
서울,본청,일반회계,문화재야행 프로그램,1102500000,780000000,322500000,0,0,1102500000,0,문화및관광,문화재,2023
서울,본청,일반회계,미술작품심의위원회 운영,136000000,0,136000000,0,0,93585780,42414220,문화및관광,문화및관광일반,2023
서울,본청,일반회계,박물관 교육운영,270000000,0,270000000,0,0,269997840,2160,문화및관광,문화재,2023
서울,본청,일반회계,박물관 유지 운영,1773695000,0,1773695000,0,0,1693630460,80064540,문화및관광,문화재,2023
서울,본청,일반회계,박물관 유지 운영(2023 세계잼버리 지원),32946000,16126000,16820000,0,0,16125100,16820900,문화및관광,문화재,2023
서울,본청,일반회계,박물관 정보자료실 운영,64000000,0,64000000,0,0,63998770,1230,문화및관광,문화재,2023
서울,본청,일반회계,박물관 홍보 및 문화행사 운영,201150000,0,201150000,0,0,200529799,620201,문화및관광,문화재,2023
서울,본청,일반회계,백제문화 특별전,379200000,0,379200000,0,0,376962140,2237860,문화및관광,문화재,2023
서울,본청,일반회계,백제역사유적지구 스마트 안전망 구축 지원,600000000,0,600000000,0,0,0,600000000,문화및관광,문화재,2023
서울,본청,일반회계,백제역사유적지구 조성 기반 구축,190290000,0,190290000,0,0,190290000,0,문화및관광,문화재,2023
서울,본청,일반회계,백제왕도유적 발굴조사,958550000,0,958550000,0,0,955696350,2853650,문화및관광,문화재,2023
서울,본청,일반회계,백제학연구 학술회의 운영 및 학술기반 마련,145200000,0,145200000,0,0,144873380,326620,문화및관광,문화재,2023
서울,본청,일반회계,보신각 타종행사,2815855000,0,2815855000,0,0,1967484030,848370970,문화및관광,문화재,2023
서울,본청,일반회계,보존과학실 운영,79000000,0,79000000,0,0,78486450,513550,문화및관광,문화재,2023
서울,본청,일반회계,북한산성 보수·보존,852049100,596434370,255614730,0,0,757267410,94781690,문화및관광,문화재,2023
서울,본청,일반회계,사립 박물관·미술관 활성화 지원,523270000,0,523270000,0,0,505714940,17555060,문화및관광,문화및관광일반,2023
서울,본청,일반회계,사회문제해결디자인 정책기반 조성,1708000000,0,1708000000,0,0,1591522400,116477600,문화및관광,문화및관광일반,2023
서울,본청,일반회계,살아숨쉬는 향교·서원 조성 프로그램,82250000,47000000,35250000,0,0,82250000,0,문화및관광,문화재,2023
서울,본청,일반회계,삼청각 관리위탁,44400000,0,44400000,0,0,30325900,14074100,문화및관광,문화및관광일반,2023
서울,본청,일반회계,상설전시실 유지운영,222450000,0,222450000,0,0,164442670,58007330,문화및관광,문화재,2023
서울,본청,일반회계,생생문화재 프로그램,656250000,375000000,281250000,0,0,656250000,0,문화및관광,문화재,2023
서울,본청,일반회계,서울 관광 M.V.P 테마코스 운영,100000000,0,100000000,0,0,100000000,0,문화및관광,관광,2023
서울,본청,일반회계,서울 관광·MICE기업 지원센터 운영,336250000,0,336250000,0,0,336250000,0,문화및관광,관광,2023
서울,본청,일반회계,서울 관광시장 다변화 사업,500000000,0,500000000,0,0,500000000,0,문화및관광,관광,2023
서울,본청,일반회계,서울 도보 관광 코스 활성화,450000000,0,450000000,0,0,411600000,38400000,문화및관광,관광,2023
서울,본청,일반회계,서울 디자인산업통계 서비스,20000000,0,20000000,0,0,19400000,600000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울 문화관광해설사 운영(전환사업),1260850000,0,1260850000,0,0,1260850000,0,문화및관광,관광,2023
서울,본청,일반회계,서울 문화유산 통합관리시스템 유지보수,207196000,0,207196000,0,0,197000000,10196000,문화및관광,문화재,2023
서울,본청,일반회계,서울 뷰티관광 페스티벌 개최,1425000000,0,1425000000,0,0,1425000000,0,문화및관광,관광,2023
서울,본청,일반회계,서울 역사의 대중화,199800000,0,199800000,0,0,198508000,1292000,문화및관광,문화재,2023
서울,본청,일반회계,서울 페스타 2023 개최,2350000000,0,2350000000,0,0,2350000000,0,문화및관광,관광,2023
서울,본청,일반회계,서울 풍납동 토성-주요 건축물 디지털 복원을 위한 고증 및 실증 연구,220000000,154000000,66000000,0,0,145865400,74134600,문화및관광,문화재,2023
서울,본청,일반회계,서울 프리미엄 관광 육성,430000000,0,430000000,0,0,430000000,0,문화및관광,관광,2023
서울,본청,일반회계,서울관광거버넌스 운영,4374872000,0,4374872000,0,0,3117277723,1257594277,문화및관광,관광,2023
서울,본청,일반회계,서울관광대상 및 서울 관광인의 날 운영,250000000,0,250000000,0,0,242220000,7780000,문화및관광,관광,2023
서울,본청,일반회계,서울관광재단 출연금,65438807000,0,65438807000,0,0,65438807000,0,문화및관광,관광,2023
서울,본청,일반회계,서울디자인 국제포럼,180000000,0,180000000,0,0,179842500,157500,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울디자인재단 출연금,32196560000,0,32196560000,0,0,32196560000,0,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울빛 신규정립,77835000,0,77835000,0,0,75000000,2835000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울시 공공디자인진흥위원회 운영,105480000,0,105480000,0,0,91771310,13708690,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울시 대표 관광문화기념품 개발 및 육성,238000000,0,238000000,0,0,238000000,0,문화및관광,관광,2023
서울,본청,일반회계,서울시 문화유산보존센터(기존 통합수장고) 건립,23960848500,0,23960848500,0,0,12909462740,11051385760,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울시지정 무형문화재 전승보호,2408465000,0,2408465000,0,0,2322081790,86383210,문화및관광,문화재,2023
서울,본청,일반회계,서울역사자료실 운영,66058000,0,66058000,0,0,64263110,1794890,문화및관광,문화재,2023
서울,본청,일반회계,서울역사편찬원 청사 유지 운영,32400000,0,32400000,0,0,31596350,803650,문화및관광,문화재,2023
서울,본청,일반회계,서울역사편찬원 홈페이지 운영,186472000,0,186472000,0,0,184710000,1762000,문화및관광,문화재,2023
서울,본청,일반회계,서울우리소리박물관 운영,1733334000,25002500,1708331500,0,0,1340562424,392771576,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울우수공공디자인 인증제 및 서울디자인클리닉,347000000,0,347000000,0,0,319986900,27013100,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울은 미술관 정책기반 조성,740000000,0,740000000,0,0,632368790,107631210,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울이야기 발굴 및 확산,310000000,0,310000000,0,0,309995280,4720,문화및관광,관광,2023
서울,본청,일반회계,서울창의마을 풍납캠프 관리,146100000,0,146100000,0,0,144241750,1858250,문화및관광,문화재,2023
서울,본청,일반회계,서울특별시 공공디자인 진흥계획 수립을 위한 실태조사,198500000,0,198500000,0,0,191814000,6686000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,서울형 여행바우처 지원 사업,1000000000,0,1000000000,0,0,1000000000,0,문화및관광,관광,2023
서울,본청,일반회계,선사 · 고대 기획전,189640000,0,189640000,0,0,187759740,1880260,문화및관광,문화재,2023
서울,본청,일반회계,세계유산 활용 프로그램,29452000,29452000,0,0,0,29452000,0,문화및관광,문화재,2023
서울,본청,일반회계,송파산대놀이 지원,200000000,0,200000000,0,0,200000000,0,문화및관광,문화재,2023
서울,본청,일반회계,수도권 관광진흥 공동협력,50000000,0,50000000,0,0,50000000,0,문화및관광,관광,2023
서울,본청,일반회계,수해 안전디자인 시범사업,250000000,0,250000000,0,0,250000000,0,문화및관광,문화및관광일반,2023
서울,본청,일반회계,숭례문 파수의식 재현,450788000,0,450788000,0,0,437401600,13386400,문화및관광,문화재,2023
서울,본청,일반회계,시민 휴식공간 조성,687350000,0,687350000,0,0,397350000,290000000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,시민 힐링 시설물 개발,1000000000,0,1000000000,0,0,990605500,9394500,문화및관광,문화및관광일반,2023
서울,본청,일반회계,시민을 위한 서울 역사교육,479760000,0,479760000,0,0,462512380,17247620,문화및관광,문화재,2023
서울,본청,일반회계,시민참여 공공미술 프로젝트 추진,700000000,0,700000000,0,0,692773770,7226230,문화및관광,문화및관광일반,2023
서울,본청,일반회계,시사편찬,470756000,0,470756000,0,0,449426010,21329990,문화및관광,문화재,2023
서울,본청,일반회계,시지정문화재 긴급보수,75000000,0,75000000,0,0,56620000,18380000,문화및관광,문화재,2023
서울,본청,일반회계,시지정문화재 보수정비,1356170000,0,1356170000,0,0,1356169330,670,문화및관광,문화재,2023
서울,본청,일반회계,신진미술인 지원을 통한 일상전시,749000000,0,749000000,0,0,639850140,109149860,문화및관광,문화및관광일반,2023
서울,본청,일반회계,아트서울 활성화 사업,200000000,0,200000000,0,0,127759990,72240010,문화및관광,문화및관광일반,2023
서울,본청,일반회계,약자 동행 디자인 개발,947500000,0,947500000,0,0,943500000,4000000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,약자동행 디자인 산업 활성화,1110000000,0,1110000000,0,0,1086552810,23447190,문화및관광,문화및관광일반,2023
서울,본청,일반회계,역사도시 서울 조성 및 진흥,214000000,0,214000000,0,0,211903800,2096200,문화및관광,문화재,2023
서울,본청,일반회계,역사도시 서울을 위한 기초연구,385200000,0,385200000,0,0,382662400,2537600,문화및관광,문화재,2023
서울,본청,일반회계,역사자원 활용 야간문화 활성화,262500000,0,262500000,0,0,262500000,0,문화및관광,문화재,2023
서울,본청,일반회계,외국어표기 표준화 사업,29000000,0,29000000,0,0,27940000,1060000,문화및관광,관광,2023
서울,본청,일반회계,외국인 환승관광 지원사업,100000000,0,100000000,0,0,100000000,0,문화및관광,관광,2023
서울,본청,일반회계,우수 관광상품 개발 운영지원,310000000,0,310000000,0,0,309421000,579000,문화및관광,관광,2023
서울,본청,일반회계,운현궁 위탁운영,759997000,0,759997000,0,0,759987540,9460,문화및관광,문화재,2023
서울,본청,일반회계,유니버설디자인 정책기반 조성,333200000,0,333200000,0,0,303050000,30150000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,유니버설디자인 추진,501600000,0,501600000,0,0,345600000,156000000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,유니버설디자인센터 운영,272098000,0,272098000,0,0,247204189,24893811,문화및관광,문화및관광일반,2023
서울,본청,일반회계,유물등록관리,62000000,0,62000000,0,0,59945490,2054510,문화및관광,문화재,2023
서울,본청,일반회계,유물수집,75200000,0,75200000,0,0,62748700,12451300,문화및관광,문화재,2023
서울,본청,일반회계,의료관광 활성화,1816300000,0,1816300000,0,0,1816300000,0,문화및관광,관광,2023
서울,본청,일반회계,이슈대응형 생활디자인 개발,475000000,0,475000000,0,0,469550000,5450000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,읽기 쉬운 디자인도시 서울 조성,334500000,0,334500000,0,0,297290000,37210000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,자연유산 민속행사 지원,3500000,3500000,0,0,0,3500000,0,문화및관광,문화재,2023
서울,본청,일반회계,자원봉사자 등 운영,105362000,0,105362000,0,0,98691010,6670990,문화및관광,문화재,2023
서울,본청,일반회계,자치구 투어버스 지원,700000000,0,700000000,0,0,700000000,0,문화및관광,관광,2023
서울,본청,일반회계,전통문화 발굴 및 계승 지원,110000000,0,110000000,0,0,104481020,5518980,문화및관광,문화재,2023
서울,본청,일반회계,전통산사 문화재 활용,89250000,51000000,38250000,0,0,89250000,0,문화및관광,문화재,2023
서울,본청,일반회계,정동야행,0,0,0,0,0,0,0,문화및관광,문화재,2023
서울,본청,일반회계,정부수반유적 유지 운영,37040000,0,37040000,0,0,28768740,8271260,문화및관광,문화재,2023
서울,본청,일반회계,정조대왕 능행차 공동재현,643040000,0,643040000,0,0,628764120,14275880,문화및관광,문화재,2023
서울,본청,일반회계,종묘광장 등 유지관리,319819000,0,319819000,0,0,317806000,2013000,문화및관광,문화재,2023
서울,본청,일반회계,종묘대제 지원,80000000,0,80000000,0,0,80000000,0,문화및관광,문화재,2023
서울,본청,일반회계,중소기업 산업디자인 개발 지원,1810000000,0,1810000000,0,0,1810000000,0,문화및관광,문화및관광일반,2023
서울,본청,일반회계,중요목조문화재 안전경비원 배치,1834000000,415480000,1418520000,0,0,1834000000,0,문화및관광,문화재,2023
서울,본청,일반회계,지속가능한 디자인 제품·서비스 판로개척 지원,380000000,0,380000000,0,0,380000000,0,문화및관광,문화및관광일반,2023
서울,본청,일반회계,지속가능한 마을관광 상품 개발 운영,110000000,0,110000000,0,0,109376800,623200,문화및관광,관광,2023
서울,본청,일반회계,지역단위 공공미술 작품구현,425660000,0,425660000,0,0,425660000,0,문화및관광,문화및관광일반,2023
서울,본청,일반회계,지역문화유산 교육 프로그램,144000000,96000000,48000000,0,0,144000000,0,문화및관광,문화재,2023
서울,본청,일반회계,지하철 유휴공간 혁신 프로젝트,2719070000,0,2719070000,0,0,1726950000,992120000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,창의문 단절구간 지형회복,280000000,196000000,84000000,0,0,71110000,208890000,문화및관광,문화재,2023
서울,본청,일반회계,탕춘대성 보수·복원 및 주변 정비,170000000,0,170000000,0,0,142646590,27353410,문화및관광,문화재,2023
서울,본청,일반회계,탕춘대성 학술연구 및 보호체계 구축,167765000,0,167765000,0,0,164253120,3511880,문화및관광,문화재,2023
서울,본청,일반회계,태권도 상설공연화 지원,384000000,0,384000000,0,0,383900000,100000,문화및관광,관광,2023
서울,본청,일반회계,태권도 상설공연화 지원(2023 세계잼버리 지원),36000000,0,36000000,0,0,0,36000000,문화및관광,관광,2023
서울,본청,일반회계,특수학교 학생 박물관·미술관 무료관람 지원,300000000,0,300000000,0,0,294428880,5571120,문화및관광,문화및관광일반,2023
서울,본청,일반회계,펀 디자인 가이드라인 개발,200000000,0,200000000,0,0,196050000,3950000,문화및관광,문화및관광일반,2023
서울,본청,일반회계,풍납동 관광활성화 연구용역,50000000,0,50000000,0,0,0,50000000,문화및관광,관광,2023
서울,본청,일반회계,한강 관광 콘텐츠 개발 및 확충,860000000,0,860000000,0,0,826396630,33603370,문화및관광,관광,2023
서울,본청,일반회계,한류관광 활성화,650000000,0,650000000,0,0,648776700,1223300,문화및관광,관광,2023
서울,본청,일반회계,한류관광 활성화(2023 세계잼버리 지원),61374000,9874000,51500000,0,0,9939800,51434200,문화및관광,관광,2023
서울,본청,일반회계,한양도성 교육체험 프로그램,310000000,0,310000000,0,0,306673400,3326600,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 긴급보수,90060000,90060000,0,0,0,88860000,1200000,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 및 주변시설 긴급보수,35000000,0,35000000,0,0,26127505,8872495,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 보수·정비,5975024300,4182516810,1792507490,0,0,2349410000,3625614300,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 성돌 보존·관리,280000000,196000000,84000000,0,0,216462800,63537200,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 세계유산 등재 및 국제교류,340000000,0,340000000,0,0,259953420,80046580,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 수목 및 담쟁이 정비,300000000,210000000,90000000,0,0,285324100,14675900,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 시민참여 지원,41800000,0,41800000,0,0,41582000,218000,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 안내판 개선 및 확충,71144000,801000,70343000,0,0,52740710,18403290,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 유적전시관 운영,827944000,215600000,612344000,0,0,653633610,174310390,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 인왕곡성 성곽보수,1089000000,762300000,326700000,0,0,0,1089000000,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 자문위원회 운영,37400000,0,37400000,0,0,37359109,40891,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 탐방로 조성 및 정비,923794000,560000000,363794000,0,0,807116880,116677120,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 통합 관제망 구축 및 운영-문화재 방재시설 유지관리,423107000,42000000,381107000,0,0,406678340,16428660,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 학술회의,120000000,0,120000000,0,0,98502240,21497760,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 혜화동 전시안내센터 운영,213080000,0,213080000,0,0,174590855,38489145,문화및관광,문화재,2023
서울,본청,일반회계,한양도성 홍보,127579000,0,127579000,0,0,126205860,1373140,문화및관광,문화재,2023
서울,본청,일반회계,해외 도시·기업 연계 관광 콘텐츠 개발 및 확산,250000000,0,250000000,0,0,250000000,0,문화및관광,관광,2023
서울,본청,일반회계,해외 핵심여행사 및 유관기관 협력체계 구축,310000000,0,310000000,0,0,310000000,0,문화및관광,관광,2023
서울,본청,도시개발특별회계,국고보조금 반환,764462000,0,764462000,0,0,764461160,840,문화및관광,문화재,2023
서울,본청,도시개발특별회계,석촌동 고분군 정비,1000000000,0,1000000000,0,0,700000000,300000000,문화및관광,문화재,2023
서울,본청,도시개발특별회계,의정부지 정비,5043070000,3490039000,1553031000,0,0,4007591400,1035478600,문화및관광,문화재,2023
서울,본청,도시개발특별회계,풍납동 정주환경 개선,1610000000,0,1610000000,0,0,1600420000,9580000,문화및관광,문화재,2023
서울,본청,도시개발특별회계,풍납토성 복원(보수·정비),7780000000,5446000000,2334000000,0,0,7780000000,0,문화및관광,문화재,2023
서울,본청,도시개발특별회계,풍납토성 복원(토지보상),78055508000,54638856000,23416652000,0,0,78055508000,0,문화및관광,문화재,2023
서울,본청,도시개발특별회계,풍납토성 이주대책 및 정주대책 연구,50000000,0,50000000,0,0,0,50000000,문화및관광,문화재,2023
서울,본청,도시개발특별회계,한양도성 유산구역 보존을 위한 사유지 매입,3394709020,2376296320,1018412700,0,0,2397269190,997439830,문화및관광,문화재,2023
서울,본청,도시개발특별회계,혜화동 전시안내센터 주변 성벽 위험구간 해체복원,2142128650,1399656045,742472605,0,0,359649000,1782479650,문화및관광,문화재,2023
서울,본청,균형발전특별회계,서서울미술관건립,17013053020,0,17013053020,0,0,11120618310,5892434710,문화및관광,문화및관광일반,2023
서울,본청,균형발전특별회계,서울사진미술관건립,18582337310,0,18582337310,0,0,10549633220,8032704090,문화및관광,문화및관광일반,2023
서울,본청,균형발전특별회계,평창동 미술문화복합공간 건립,459866160,0,459866160,0,0,459866160,0,문화및관광,문화및관광일반,2023
서울,본청,관광진흥기금 서울관광긴급지원계정,MICE 유치 및 개최 지원,290000000,0,290000000,0,0,290000000,0,문화및관광,관광,2023
서울,본청,관광진흥기금 서울관광긴급지원계정,서울 관광업 위기극복 지원,1376000000,0,1376000000,0,0,1376000000,0,문화및관광,관광,2023
서울,본청,관광진흥기금 서울관광긴급지원계정,서울형 안심 MICE 모델 구축,104000000,0,104000000,0,0,104000000,0,문화및관광,관광,2023
서울,본청,관광진흥기금 서울관광긴급지원계정,여유자금 예치,1138388000,0,1138388000,0,0,0,1138388000,문화및관광,관광,2023
서울,본청,관광진흥기금 서울관광긴급지원계정,중국어 관광통역안내사 양성,50000000,0,50000000,0,0,50000000,0,문화및관광,관광,2023
서울,본청,관광진흥기금 서울관광플라자계정,서울관광플라자 조성 적립금,469236000,0,469236000,0,0,0,469236000,문화및관광,관광,2023
서울,종로구,일반회계, 국가지정문화재 및 등록문화재 보수정비(서울 경모궁지 단청 보수공사),90000000,63000000,27000000,0,0,72779000,17221000,문화및관광,문화재,2023
서울,종로구,일반회계, 국가지정문화재 및 등록문화재 보수정비(서울 경모궁지 주변 정비),360000000,252000000,108000000,0,0,302073000,57927000,문화및관광,문화재,2023
서울,종로구,일반회계, 국가지정문화재 및 등록문화재 보수정비(서울 이화장 주변 정비),18000000,12600000,5400000,0,0,15700000,2300000,문화및관광,문화재,2023
서울,종로구,일반회계, 국가지정문화재 및 등록문화재 보수정비(서울 재동 백송 주변 정비),12000000,8400000,3600000,0,0,10704000,1296000,문화및관광,문화재,2023
서울,종로구,일반회계,게임업 지도관리,1250000,0,0,1250000,0,450000,800000,문화및관광,관광,2023
서울,종로구,일반회계,국·시비보조금 사용잔액 반납,51511000,0,0,51511000,0,51273510,237490,문화및관광,관광,2023
서울,종로구,일반회계,국가지정문화재 및 등록문화재 보수정비(구 공업전습소 본관 원형복원 공사),1630000000,1141000000,489000000,0,0,347400000,1282600000,문화및관광,문화재,2023
서울,종로구,일반회계,국가지정문화재 및 등록문화재 보수정비(서울 개운사 목조아미타여래좌상 복장전적 보존처리),80000000,56000000,24000000,0,0,28404300,51595700,문화및관광,문화재,2023
서울,종로구,일반회계,국가지정문화재 및 등록문화재 보수정비(서울 누하동 이상범 가옥과 화실 보수공사),22000000,11000000,11000000,0,0,15780000,6220000,문화및관광,문화재,2023
서울,종로구,일반회계,국가지정문화재 및 등록문화재 보수정비(서울 누하동 이상범 가옥과 화실 전시환경 개선사업),117794000,58897000,58897000,0,0,79690000,38104000,문화및관광,문화재,2023
서울,종로구,일반회계,국가지정문화재 및 등록문화재 보수정비(서울 동관왕묘 배수로 정비),250000000,175000000,75000000,0,0,216435000,33565000,문화및관광,문화재,2023
서울,종로구,일반회계,국가지정문화재 및 등록문화재 보수정비(서울 동관왕묘 어막대 정비 및 벽화 보존처리),24788000,17351600,7436400,0,0,21494000,3294000,문화및관광,문화재,2023
서울,종로구,일반회계,국가지정문화재 및 등록문화재 보수정비(서울 문묘 및 성균관<대성전·동무·서무·삼문·명륜당> 대성전 보수공사),1200000000,840000000,360000000,0,0,612066000,587934000,문화및관광,문화재,2023
서울,종로구,일반회계,국가지정문화재 및 등록문화재 보수정비(서울 문묘 은행나무 주변 정비 및 생육환경 조사),171000000,119700000,51300000,0,0,155749000,15251000,문화및관광,문화재,2023
